drugbank_id,GenericName,SideEffectTerm,SOC,FrequencyRatingValue
DB00481,raloxifene,laryngitis,"Respiratory, thoracic and mediastinal disorders",4
DB00481,raloxifene,sinusitis,Infections and infestations,4
DB00481,raloxifene,sinusitis,"Respiratory, thoracic and mediastinal disorders",4
DB00481,raloxifene,hot flush,Reproductive system and breast disorders,5
DB00481,raloxifene,hot flush,General disorders and administration site conditions,5
DB00481,raloxifene,hot flush,Vascular disorders,5
DB00481,raloxifene,uterine disorder,Reproductive system and breast disorders,4
DB00481,raloxifene,syncope,Vascular disorders,4
DB00481,raloxifene,syncope,Cardiac disorders,4
DB00481,raloxifene,syncope,Nervous system disorders,4
DB00481,raloxifene,flatulence,Gastrointestinal disorders,4
DB00481,raloxifene,rhinitis,Infections and infestations,5
DB00481,raloxifene,rhinitis,"Respiratory, thoracic and mediastinal disorders",5
DB00481,raloxifene,endometrial disorder,Reproductive system and breast disorders,4
DB00481,raloxifene,diarrhoea,Gastrointestinal disorders,4
DB00481,raloxifene,vaginal infection,Reproductive system and breast disorders,4
DB00481,raloxifene,vaginal infection,Infections and infestations,4
DB00481,raloxifene,insomnia,Psychiatric disorders,4
DB00481,raloxifene,insomnia,Nervous system disorders,4
DB00481,raloxifene,cough,"Respiratory, thoracic and mediastinal disorders",4
DB00481,raloxifene,gastroenteritis,Gastrointestinal disorders,4
DB00481,raloxifene,gastroenteritis,Infections and infestations,4
DB00481,raloxifene,myalgia,Musculoskeletal and connective tissue disorders,4
DB00481,raloxifene,pain,General disorders and administration site conditions,4
DB00481,raloxifene,weight increased,Investigations,4
DB00481,raloxifene,diabetes mellitus,Metabolism and nutrition disorders,4
DB00481,raloxifene,diabetes mellitus,Endocrine disorders,4
DB00481,raloxifene,cystitis,Infections and infestations,4
DB00481,raloxifene,cystitis,Renal and urinary disorders,4
DB00481,raloxifene,neuralgia,Nervous system disorders,4
DB00481,raloxifene,vertigo,Ear and labyrinth disorders,4
DB00481,raloxifene,vertigo,Nervous system disorders,4
DB00481,raloxifene,urinary tract disorder,Renal and urinary disorders,4
DB00481,raloxifene,influenza,Infections and infestations,5
DB00481,raloxifene,influenza,"Respiratory, thoracic and mediastinal disorders",5
DB00481,raloxifene,embolism,Vascular disorders,3
DB00481,raloxifene,pulmonary embolism,Vascular disorders,3
DB00481,raloxifene,pulmonary embolism,"Respiratory, thoracic and mediastinal disorders",3
DB00481,raloxifene,hyperhidrosis,General disorders and administration site conditions,4
DB00481,raloxifene,hyperhidrosis,Skin and subcutaneous tissue disorders,4
DB00481,raloxifene,conjunctivitis,Eye disorders,4
DB00481,raloxifene,conjunctivitis,Infections and infestations,4
DB00481,raloxifene,vomiting,Gastrointestinal disorders,4
DB00481,raloxifene,urinary tract infection,Infections and infestations,4
DB00481,raloxifene,urinary tract infection,Renal and urinary disorders,4
DB00481,raloxifene,vasodilation procedure,Surgical and medical procedures,5
DB00481,raloxifene,headache,Nervous system disorders,4
DB00481,raloxifene,gastrointestinal disorder,Gastrointestinal disorders,4
DB00481,raloxifene,body temperature increased,Investigations,4
DB00481,raloxifene,dizziness,Vascular disorders,4
DB00481,raloxifene,dizziness,Cardiac disorders,4
DB00481,raloxifene,dizziness,Nervous system disorders,4
DB00481,raloxifene,thrombocytopenia,Blood and lymphatic system disorders,3
DB00481,raloxifene,hypoaesthesia,Nervous system disorders,4
DB00481,raloxifene,vaginal discharge,Reproductive system and breast disorders,4
DB00481,raloxifene,migraine,Vascular disorders,4
DB00481,raloxifene,migraine,Nervous system disorders,4
DB00481,raloxifene,cerebrovascular accident,Vascular disorders,3
DB00481,raloxifene,cerebrovascular accident,Nervous system disorders,3
DB00481,raloxifene,muscle spasms,Musculoskeletal and connective tissue disorders,4
DB00481,raloxifene,nausea,Gastrointestinal disorders,4
DB00481,raloxifene,shock,Vascular disorders,4
DB00481,raloxifene,tenderness,General disorders and administration site conditions,4
DB00481,raloxifene,depression,Psychiatric disorders,4
DB00481,raloxifene,tendon disorder,Musculoskeletal and connective tissue disorders,4
DB00481,raloxifene,urethral disorder,Renal and urinary disorders,4
DB00481,raloxifene,cystitis noninfective,Renal and urinary disorders,4
DB00481,raloxifene,arthralgia,Musculoskeletal and connective tissue disorders,5
DB00481,raloxifene,gastrointestinal pain,Gastrointestinal disorders,5
DB00481,raloxifene,vaginal haemorrhage,Reproductive system and breast disorders,4
DB00481,raloxifene,vaginal haemorrhage,Vascular disorders,4
DB00481,raloxifene,menopausal symptoms,Reproductive system and breast disorders,5
DB00481,raloxifene,rash,Skin and subcutaneous tissue disorders,4
DB00481,raloxifene,dyspepsia,Gastrointestinal disorders,4
DB00481,raloxifene,abdominal pain,Gastrointestinal disorders,5
DB00481,raloxifene,bladder pain,Renal and urinary disorders,4
DB00481,raloxifene,blood pressure increased,Investigations,5
DB00481,raloxifene,oedema peripheral,Metabolism and nutrition disorders,4
DB00481,raloxifene,oedema peripheral,General disorders and administration site conditions,4
DB00481,raloxifene,oedema peripheral,Cardiac disorders,4
DB00481,raloxifene,musculoskeletal discomfort,Musculoskeletal and connective tissue disorders,5
DB00481,raloxifene,deep vein thrombosis,Vascular disorders,3
DB00571,propranolol,asthenia,General disorders and administration site conditions,4
DB00571,propranolol,decreased appetite,Metabolism and nutrition disorders,4
DB00571,propranolol,decreased appetite,General disorders and administration site conditions,4
DB00571,propranolol,peripheral coldness,General disorders and administration site conditions,4
DB00571,propranolol,peripheral coldness,Vascular disorders,4
DB00571,propranolol,somnolence,Psychiatric disorders,4
DB00571,propranolol,somnolence,Nervous system disorders,4
DB00571,propranolol,constipation,Gastrointestinal disorders,4
DB00571,propranolol,bronchitis,Infections and infestations,5
DB00571,propranolol,bronchitis,"Respiratory, thoracic and mediastinal disorders",5
DB00571,propranolol,diarrhoea,Gastrointestinal disorders,4
DB00571,propranolol,sleep disorder,Psychiatric disorders,5
DB00571,propranolol,vertigo,Ear and labyrinth disorders,4
DB00571,propranolol,vertigo,Nervous system disorders,4
DB00571,propranolol,dizziness,Vascular disorders,4
DB00571,propranolol,dizziness,Cardiac disorders,4
DB00571,propranolol,dizziness,Nervous system disorders,4
DB00571,propranolol,agitation,Psychiatric disorders,4
DB00571,propranolol,agitation,Nervous system disorders,4
DB00571,propranolol,fatigue,General disorders and administration site conditions,4
DB00571,propranolol,irritability,General disorders and administration site conditions,4
DB00571,propranolol,irritability,Psychiatric disorders,4
DB00571,propranolol,gastrointestinal pain,Gastrointestinal disorders,4
DB00571,propranolol,abdominal pain,Gastrointestinal disorders,4
DB00571,propranolol,nightmare,Psychiatric disorders,4
DB00404,alprazolam,aggression,Psychiatric disorders,3
DB00404,alprazolam,strangury,Renal and urinary disorders,5
DB00404,alprazolam,mania,Psychiatric disorders,3
DB00404,alprazolam,disorientation,Psychiatric disorders,4
DB00404,alprazolam,disorientation,Nervous system disorders,4
DB00404,alprazolam,eye disorder,Eye disorders,3
DB00404,alprazolam,asthenia,General disorders and administration site conditions,4
DB00404,alprazolam,decreased appetite,Metabolism and nutrition disorders,5
DB00404,alprazolam,decreased appetite,General disorders and administration site conditions,5
DB00404,alprazolam,rhinitis allergic,Immune system disorders,4
DB00404,alprazolam,rhinitis allergic,"Respiratory, thoracic and mediastinal disorders",4
DB00404,alprazolam,somnolence,Psychiatric disorders,5
DB00404,alprazolam,somnolence,Nervous system disorders,5
DB00404,alprazolam,depressed level of consciousness,Nervous system disorders,3
DB00404,alprazolam,loss of consciousness,Nervous system disorders,4
DB00404,alprazolam,paraesthesia,Nervous system disorders,4
DB00404,alprazolam,nasal congestion,"Respiratory, thoracic and mediastinal disorders",5
DB00404,alprazolam,feeling abnormal,General disorders and administration site conditions,4
DB00404,alprazolam,osteoarthritis,Musculoskeletal and connective tissue disorders,5
DB00404,alprazolam,anxiety,Psychiatric disorders,4
DB00404,alprazolam,hallucination,Psychiatric disorders,3
DB00404,alprazolam,hyperaesthesia,Nervous system disorders,4
DB00404,alprazolam,coordination abnormal,Nervous system disorders,5
DB00404,alprazolam,disturbance in attention,Psychiatric disorders,4
DB00404,alprazolam,disturbance in attention,Nervous system disorders,4
DB00404,alprazolam,dermatitis,Skin and subcutaneous tissue disorders,4
DB00404,alprazolam,chest pain,General disorders and administration site conditions,5
DB00404,alprazolam,chest pain,"Respiratory, thoracic and mediastinal disorders",5
DB00404,alprazolam,chest pain,Cardiac disorders,5
DB00404,alprazolam,nasopharyngitis,Infections and infestations,3
DB00404,alprazolam,nasopharyngitis,"Respiratory, thoracic and mediastinal disorders",3
DB00404,alprazolam,premenstrual syndrome,Reproductive system and breast disorders,4
DB00404,alprazolam,premenstrual syndrome,Psychiatric disorders,4
DB00404,alprazolam,connective tissue disorder,Musculoskeletal and connective tissue disorders,4
DB00404,alprazolam,hot flush,Reproductive system and breast disorders,4
DB00404,alprazolam,hot flush,General disorders and administration site conditions,4
DB00404,alprazolam,hot flush,Vascular disorders,4
DB00404,alprazolam,urinary incontinence,Renal and urinary disorders,3
DB00404,alprazolam,urinary incontinence,Nervous system disorders,3
DB00404,alprazolam,syncope,Vascular disorders,4
DB00404,alprazolam,syncope,Cardiac disorders,4
DB00404,alprazolam,syncope,Nervous system disorders,4
DB00404,alprazolam,pollakiuria,Renal and urinary disorders,3
DB00404,alprazolam,malnutrition,Metabolism and nutrition disorders,4
DB00404,alprazolam,incontinence,Gastrointestinal disorders,4
DB00404,alprazolam,incontinence,Renal and urinary disorders,4
DB00404,alprazolam,incontinence,Nervous system disorders,4
DB00404,alprazolam,urticaria,Immune system disorders,3
DB00404,alprazolam,urticaria,Skin and subcutaneous tissue disorders,3
DB00404,alprazolam,hypotonia,Musculoskeletal and connective tissue disorders,3
DB00404,alprazolam,hypotonia,Nervous system disorders,3
DB00404,alprazolam,feeling hot,General disorders and administration site conditions,3
DB00404,alprazolam,abnormal dreams,Psychiatric disorders,3
DB00404,alprazolam,abnormal dreams,Nervous system disorders,3
DB00404,alprazolam,flat affect,Psychiatric disorders,3
DB00404,alprazolam,laryngeal pain,"Respiratory, thoracic and mediastinal disorders",4
DB00404,alprazolam,hepatobiliary disease,Hepatobiliary disorders,3
DB00404,alprazolam,menstrual disorder,Reproductive system and breast disorders,5
DB00404,alprazolam,diarrhoea,Gastrointestinal disorders,5
DB00404,alprazolam,mydriasis,Eye disorders,3
DB00404,alprazolam,mydriasis,Nervous system disorders,3
DB00404,alprazolam,palpitations,Cardiac disorders,4
DB00404,alprazolam,dyspnoea,"Respiratory, thoracic and mediastinal disorders",4
DB00404,alprazolam,dyspnoea,Cardiac disorders,4
DB00404,alprazolam,hypersensitivity,Immune system disorders,4
DB00404,alprazolam,photophobia,Eye disorders,3
DB00404,alprazolam,photophobia,Nervous system disorders,3
DB00404,alprazolam,insomnia,Psychiatric disorders,5
DB00404,alprazolam,insomnia,Nervous system disorders,5
DB00404,alprazolam,confusional state,Psychiatric disorders,4
DB00404,alprazolam,confusional state,Nervous system disorders,4
DB00404,alprazolam,oedema,Metabolism and nutrition disorders,4
DB00404,alprazolam,oedema,General disorders and administration site conditions,4
DB00404,alprazolam,thirst,Metabolism and nutrition disorders,3
DB00404,alprazolam,thirst,General disorders and administration site conditions,3
DB00404,alprazolam,skin disorder,Skin and subcutaneous tissue disorders,4
DB00404,alprazolam,myalgia,Musculoskeletal and connective tissue disorders,4
DB00404,alprazolam,anger,Psychiatric disorders,3
DB00404,alprazolam,weight increased,Investigations,5
DB00404,alprazolam,feeling drunk,General disorders and administration site conditions,3
DB00404,alprazolam,mediastinal disorder,"Respiratory, thoracic and mediastinal disorders",4
DB00404,alprazolam,tinnitus,Ear and labyrinth disorders,4
DB00404,alprazolam,tinnitus,Nervous system disorders,4
DB00404,alprazolam,lethargy,General disorders and administration site conditions,4
DB00404,alprazolam,lethargy,Psychiatric disorders,4
DB00404,alprazolam,lethargy,Nervous system disorders,4
DB00404,alprazolam,mental disability,Social circumstances,4
DB00404,alprazolam,increased appetite,Metabolism and nutrition disorders,5
DB00404,alprazolam,increased appetite,General disorders and administration site conditions,5
DB00404,alprazolam,ear pain,Ear and labyrinth disorders,3
DB00404,alprazolam,sexual dysfunction,Reproductive system and breast disorders,4
DB00404,alprazolam,sexual dysfunction,Psychiatric disorders,4
DB00404,alprazolam,cold sweat,General disorders and administration site conditions,3
DB00404,alprazolam,cold sweat,Skin and subcutaneous tissue disorders,3
DB00404,alprazolam,upper respiratory tract infection,Infections and infestations,4
DB00404,alprazolam,upper respiratory tract infection,"Respiratory, thoracic and mediastinal disorders",4
DB00404,alprazolam,dysmenorrhoea,Reproductive system and breast disorders,4
DB00404,alprazolam,vertigo,Ear and labyrinth disorders,4
DB00404,alprazolam,vertigo,Nervous system disorders,4
DB00404,alprazolam,apathy,Psychiatric disorders,3
DB00404,alprazolam,urinary tract disorder,Renal and urinary disorders,3
DB00404,alprazolam,influenza,Infections and infestations,4
DB00404,alprazolam,influenza,"Respiratory, thoracic and mediastinal disorders",4
DB00404,alprazolam,ill-defined disorder,General disorders and administration site conditions,4
DB00404,alprazolam,hyperhidrosis,General disorders and administration site conditions,5
DB00404,alprazolam,hyperhidrosis,Skin and subcutaneous tissue disorders,5
DB00404,alprazolam,vomiting,Gastrointestinal disorders,5
DB00404,alprazolam,stupor,Psychiatric disorders,3
DB00404,alprazolam,stupor,Nervous system disorders,3
DB00404,alprazolam,weight decreased,Investigations,5
DB00404,alprazolam,mental disorder,Psychiatric disorders,4
DB00404,alprazolam,pain in extremity,Musculoskeletal and connective tissue disorders,4
DB00404,alprazolam,headache,Nervous system disorders,5
DB00404,alprazolam,gastrointestinal disorder,Gastrointestinal disorders,4
